"id","owner","name","count(user_id)","commits last month","pull reqs last month","changesLastMonth","age_in_days","language","commits all","pull reqs all","totalChanges"
540308,"ignite","spring-reference",13,0,0,0,815,"Java",177,0,177
542126,"quatix","fabix",14,0,0,0,611,"Python",45,1,46
542335,"statsbiblioteket","doms-exports-mcm",10,0,0,0,559,"Java",2,0,2
542474,"spilgames","swprobe",23,0,0,0,744,"Python",27,0,27
542603,"statsbiblioteket","doms-bitstorage",10,0,0,0,560,"Java",93,0,93
542619,"statsbiblioteket","doms-auth-checker",10,0,0,0,560,"Java",107,0,107
542646,"statsbiblioteket","doms-gui",10,0,0,0,560,"Java",154,0,154
542663,"statsbiblioteket","doms-client",10,0,0,0,560,"Java",141,0,141
542677,"statsbiblioteket","doms-ecm",10,0,0,0,560,"Java",102,0,102
542684,"statsbiblioteket","doms-pid-generator",10,0,0,0,560,"Java",72,0,72
542713,"statsbiblioteket","doms-update-tracker",10,0,0,0,560,"Java",134,0,134
542978,"railsware","db_structure_ext",24,0,0,0,876,"Ruby",8,0,8
543189,"statsbiblioteket","doms-extractors",10,0,0,0,560,"Java",94,0,94
543217,"statsbiblioteket","doms-surveillance",10,0,0,0,560,"Java",97,0,97
543240,"statsbiblioteket","doms-util",10,0,0,0,560,"Java",101,0,101
543384,"alphagov","google-auth-bridge",26,0,0,0,577,"Ruby",29,0,29
543927,"polopolyps","fileserver",58,0,0,0,785,"Java",12,1,13
545221,"collective","collective.cart.shopping",322,5,0,5,609,"Python",202,0,202
545680,"cloudcastle","standup",23,0,0,0,1172,"Ruby",125,0,125
546037,"owncloud","android",42,335,39,374,558,"Java",1238,137,1375
548967,"thehackerati","fin-eng",13,0,0,0,605,"Python",13,0,13
550360,"SmartReceipt","vagrant_bootstrap",11,0,0,0,605,"Ruby",62,1,63
551733,"ubuntu-gr","eradio-playlist-generator",18,0,0,0,975,"Python",46,1,47
555034,"oe-alliance","XMTV-Import",15,1,0,1,612,"Python",71,0,71
555334,"statsbiblioteket","doms-ingesters",10,0,0,0,560,"Java",133,0,133
555434,"statsbiblioteket","doms-integrations",10,0,0,0,560,"Java",165,0,165
555694,"statsbiblioteket","doms-tools",10,0,0,0,560,"Java",36,0,36
558322,"hiidef","django-quickbooks",12,1,0,1,623,"Python",15,0,15
558493,"sonatype","modello",31,1,1,2,1219,"Java",110,8,118
559394,"ning","compress",16,4,0,4,1333,"Java",190,7,197
560221,"sonatype","nexus-bundle-maker-plugin",28,0,0,0,1017,"Java",50,0,50
561722,"viki-org","viki-gem",29,0,0,0,631,"Ruby",74,1,75
565425,"alphagov","recommended-links",58,2,1,3,812,"Ruby",116,18,134
566684,"jenkinsci","shared-objects-plugin",305,0,0,0,773,"Java",150,1,151
569250,"camping","mab",12,0,0,0,782,"Ruby",39,0,39
573742,"where","omg_pull_request",23,0,0,0,556,"Ruby",87,9,96
573907,"motech","ananya-batch",49,0,0,0,717,"Java",16,0,16
574818,"statsbiblioteket","bes-media-file-status-log",10,0,0,0,559,"Java",12,0,12
575133,"codecentric","thot",44,0,0,0,602,"Java",266,0,266
577032,"geoquest","pg_client",16,0,0,0,555,"Java",310,0,310
578744,"play-project","pubsub-bootstrap-service",10,0,0,0,652,"Java",35,0,35
579782,"mulesoft","mule-packaging-tasks",75,0,0,0,1063,"Java",9,0,9
579827,"zynga","jasy-compat",10,0,0,0,721,"Python",37,0,37
580112,"kiskolabs","loot",10,0,0,0,705,"Ruby",40,0,40
580674,"nymag","rengen",17,0,0,0,790,"Python",74,0,74
582636,"crowdint","crowdblog",49,0,0,0,745,"Ruby",266,6,272
583582,"idega","com.idega.springframework",11,0,0,0,1712,"Java",86,0,86
584244,"chute","chute-ruby",15,0,0,0,896,"Ruby",78,0,78
585569,"collective","collective.behavior.vat",260,0,0,0,620,"Python",24,0,24
586970,"dimagi","pathfinder-reports",12,0,0,0,1080,"Python",57,6,63
587397,"mulesoft","vertex-connector",98,0,0,0,724,"Java",68,0,68
587529,"fcrepo","trippi",14,0,0,0,1180,"Java",118,1,119
588049,"pculture","babelsubs",12,3,2,5,556,"Python",199,10,209
588451,"mulesoft","mule-module-objectstore",75,0,0,0,826,"Java",71,0,71
588537,"brewster","elastictastic",11,0,0,0,950,"Ruby",65,7,72
589153,"collective","Products.CalendarX",260,0,0,0,556,"Python",45,0,45
592261,"collective","collective.ptg.sheetgallery",260,0,0,0,561,"Python",17,0,17
592337,"statsbiblioteket","doms-transformers",10,0,0,0,560,"Java",193,0,193
593524,"idega","com.idega.block.cal",10,0,0,0,1688,"Java",309,0,309
594262,"ella","ella-polls",11,0,0,0,765,"Python",3,0,3
594418,"SonarCommunity","sonar-scm-activity",27,5,4,9,792,"Java",101,6,107
594752,"collective","collective.behavior.price",260,0,0,0,620,"Python",28,0,28
594792,"Huddle","Python-Huddle-Api-Example",15,0,0,0,555,"Python",2,0,2
594915,"collective","collective.behavior.discount",260,0,0,0,616,"Python",24,0,24
597726,"idega","is.idega.block.family",10,4,0,4,1688,"Java",110,0,110
598926,"trifork","fmk-dosis-til-tekst",22,18,0,18,617,"Java",116,0,116
599019,"patientslikeme","es_dump_restore",21,0,0,0,559,"Ruby",11,4,15
599522,"zenoss","ZenPacks.zenoss.OpenStack",22,17,1,18,1016,"Python",89,2,91
600192,"play-project","play-governance",10,0,0,0,594,"Java",126,0,126
600259,"collective","collective.cmcicpaiement",260,0,0,0,582,"Python",19,0,19
600344,"collective","collective.portlet.nivoslider",260,0,0,0,561,"Python",3,0,3
601023,"metamx","java-util",14,7,0,7,867,"Java",274,7,281
601301,"Sojo-Studios","java-to-as3",20,0,0,0,727,"Java",20,1,21
601951,"whitepages","debug-bar",24,0,0,0,555,"Ruby",45,2,47
602154,"E2OpenPlugins","e2openplugin-SimpleUmount",18,0,0,0,798,"Python",15,1,16
602465,"matplotlib","sampledoc",15,0,0,0,1111,"Python",17,1,18
603289,"collective","collective.behavior.salable",260,0,0,0,618,"Python",21,0,21
603404,"seomoz","asis",51,0,0,0,555,"Python",5,0,5
603513,"mulesoft","cmis-connector",98,5,0,5,1112,"Java",242,3,245
604608,"jenkinsci","maven-hudson-dev-plugin",293,0,0,0,1492,"Java",38,0,38
604791,"objectlabs","dargparse",11,0,0,0,718,"Python",33,2,35
605769,"mulesoft","twilio-connector",75,0,0,0,983,"Java",77,0,77
606887,"mulesoft","paypal-connector",99,0,0,0,1052,"Java",142,0,142
607054,"optimis","smilodon",18,0,0,0,1029,"Ruby",96,0,96
608656,"motech","ektorp-lucene-spike",49,0,0,0,554,"Java",11,0,11
608779,"pincsolutions","buffered_logger_extension",10,0,0,0,855,"Ruby",7,0,7
609042,"collective","collective.behavior.size",260,0,0,0,595,"Python",23,0,23
612974,"mulesoft","github-connector",97,5,1,6,777,"Java",104,6,110
613416,"lizardsystem","lizard-task",13,0,0,0,736,"Python",93,1,94
613554,"collective","templer.plone",260,0,0,0,710,"Python",97,2,99
614053,"mysociety","alaveteli",31,161,15,176,1192,"Ruby",5553,300,5853
616539,"plone","plone.app.ldap",234,0,0,0,838,"Python",59,4,63
616575,"bluemagicsource","magic-config-service",12,0,0,0,734,"Java",106,0,106
618725,"plone","plone.app.jqueryui",168,0,0,0,624,"Python",7,0,7
619217,"collective","collective.cropimage",261,0,0,0,700,"Python",25,0,25
619778,"Sage-Bionetworks","schema-to-pojo",13,5,5,10,661,"Java",91,7,98
620212,"collective","collective.behavior.stock",261,0,0,0,620,"Python",28,0,28
620230,"javaBin","incogito",10,0,0,0,1719,"Java",95,0,95
621174,"maksim2042","css605_2012",14,0,0,0,554,"Python",120,1,121
621232,"OpenComm","OpenComm-Group",15,0,0,0,896,"Java",580,0,580
621685,"RallyApps","PortfolioKanban",11,0,0,0,661,"Ruby",8,1,9
622343,"plone","plone.namedfile",234,25,1,26,898,"Python",142,8,150
623322,"jenkinsci","eclipse-update-site-plugin",293,0,0,0,553,"Java",10,0,10
624647,"b3c","QAT",12,1,0,1,871,"Python",31,0,31
625799,"collective","collective.collection.yearview",261,0,0,0,553,"Python",11,0,11
627269,"RussianFedora","common",16,0,0,0,1162,"Python",15,0,15
627375,"RussianFedora","koji-setup",16,0,0,0,1159,"Python",15,0,15
627520,"RussianFedora","re-revisor-configs",16,0,0,0,858,"Python",21,0,21
628032,"thoughtbot","shoulda-context",68,13,1,14,1177,"Ruby",61,21,82
628128,"wf4ever","apis",24,0,0,0,632,"Python",35,0,35
628206,"relevance","cap_gun",34,0,0,0,2162,"Ruby",0,2,2
628558,"CoreMedia","jangaroo-idea",13,37,0,37,926,"Java",176,0,176
629389,"nuxeo","nuxeo-connect",22,13,0,13,650,"Java",225,0,225
631739,"projectdx","capistrano-ext-projectdx",10,0,0,0,1359,"Ruby",75,2,77
631974,"mateogo","isfotobuk",14,0,0,0,553,"Java",103,0,103
632411,"apontador","api-v2-android-client",15,0,0,0,567,"Java",11,0,11
634864,"relevance","rcov",36,0,0,0,1763,"Ruby",203,9,212
635556,"uw-loci","slim-plugin",11,12,0,12,637,"Java",118,0,118
635692,"mozilla-services","server-full2",11,1,0,1,626,"Python",20,1,21
636085,"sonian","scli",27,0,0,0,609,"Ruby",22,0,22
640869,"mifos","plugins",12,0,0,0,818,"Java",96,0,96
641217,"Chiru","chiru-extras",19,0,0,0,828,"Python",19,0,19
641383,"whitescape","django-project-template",16,0,0,0,696,"Python",30,0,30
641394,"collective","collective.linguafaq",261,0,0,0,552,"Python",65,0,65
641837,"collective","collective.referencedatagridfield",261,3,0,3,843,"Python",32,1,33
642071,"collective","collective.panels",261,0,0,0,707,"Python",135,6,141
643400,"exoplatform","jcr-benchmark",13,6,0,6,701,"Java",296,0,296
643589,"evrone","yandex_direct_api",25,0,0,0,552,"Ruby",3,0,3
643805,"alphagov","feedback",66,79,19,98,553,"Ruby",575,117,692
644208,"Connexions","bamboo.scaffold",19,0,0,0,553,"Python",107,6,113
644582,"umitproject","openmonitor-android-agent",10,0,0,0,558,"Java",192,0,192
646167,"futuregrid","inventory",13,0,0,0,552,"Python",95,0,95
646241,"kickstarter","capistrano-hivequeen",22,1,1,2,885,"Ruby",121,3,124
646578,"mcharcos","owb",10,0,0,0,552,"Java",85,0,85
647105,"IDSGPlayground","bearapps-license-server",11,0,0,0,552,"Python",10,0,10
647696,"awesomefoundation","awesomebits",24,7,0,7,772,"Ruby",361,38,399
649612,"collective","collective.cart.stock",261,0,0,0,599,"Python",24,0,24
649904,"E2OpenPlugins","e2openplugin-AutoShutDown",18,0,0,0,886,"Python",13,2,15
651433,"collective","Products.DateRangeInRangeIndex",261,4,0,4,1094,"Python",10,0,10
651465,"biomimetics","imageproc_py",17,0,0,0,637,"Python",1,0,1
653683,"Pylons","repozitory",15,0,0,0,960,"Python",43,0,43
660846,"ops4j","org.ops4j.base",60,0,0,0,1095,"Java",104,0,104
666158,"cole14","fishtank",19,0,0,0,550,"Java",40,0,40
671232,"financeactive","db-migration-cmdline",26,0,0,0,549,"Java",3,0,3
671344,"trifork","bemyndigelsesregister",22,0,0,0,729,"Java",70,0,70
671561,"Zojax","zojax.widget.checkbox",15,1,0,1,972,"Python",8,0,8
671878,"abiquo","aim-client-java",21,5,3,8,679,"Java",63,10,73
673093,"plexinc-plugins","AVForums.bundle",15,0,0,0,1316,"Python",20,0,20
673199,"alphagov","decision-tree",52,0,0,0,1064,"Ruby",26,0,26
673410,"eea","eea.uberlisting",12,7,0,7,549,"Python",55,1,56
674069,"collective","plone.app.locales",261,11,1,12,551,"Python",313,29,342
674311,"trifork","sdm4-vitaminimporter",18,0,0,0,549,"Java",83,0,83
674609,"jenkinsci","clamav-plugin",293,0,0,0,985,"Java",43,0,43
674797,"Kozea","log_colorizer",13,0,0,0,923,"Python",11,0,11
676511,"bbcsnippets","redux-client-ruby",20,2,0,2,876,"Ruby",74,0,74
680394,"gayle","two_tents",14,3,0,3,1692,"Ruby",348,0,348
680667,"teleSUR","telesur.theme",16,32,0,32,924,"Python",473,0,473
681729,"jenkinsci","cppcheck-plugin",301,0,1,1,1179,"Java",128,3,131
682241,"hbcit2010software","hbcitsports",22,0,0,0,643,"Java",157,0,157
682349,"atomicobject","piece_pipe",12,0,0,0,645,"Ruby",16,0,16
683443,"caelum","vraptor-flex",18,0,0,0,622,"Java",15,0,15
683714,"collective","collective.listingviews",261,0,0,0,553,"Python",144,4,148
684696,"trifork","sdm4-maven-plugin",18,0,0,0,552,"Java",2,0,2
685218,"collective","Products.PloneSoftwareCenter",261,0,0,0,961,"Python",140,5,145
685693,"podio","podio_rails_sample",10,0,0,0,784,"Ruby",8,1,9
685753,"trifork","sdm4-autorisationimporter",18,0,0,0,549,"Java",29,0,29
685826,"Undev","notify_custom_users",29,0,0,0,548,"Ruby",9,0,9
686558,"collective","collective.ptg.uigallery",261,0,0,0,549,"Python",12,0,12
689415,"trifork","sdm4-cprimporter",18,0,0,0,549,"Java",23,0,23
689419,"trifork","sdm4-bemyndigelseimporter",18,0,0,0,549,"Java",38,0,38
689439,"trifork","sdm4-sikredeimporter",18,0,0,0,549,"Java",34,0,34
689449,"trifork","sdm4-sksimporter",18,0,0,0,549,"Java",24,0,24
689453,"trifork","sdm4-sorimporter",18,0,0,0,549,"Java",22,0,22
689456,"trifork","sdm4-sorrelationimporter",18,0,0,0,549,"Java",18,0,18
689458,"trifork","sdm4-takstimporter",18,0,0,0,549,"Java",24,0,24
689534,"trifork","sdm4-yderimporter",18,0,0,0,549,"Java",28,0,28
689549,"jayway","Concurrency-Course",19,0,0,0,706,"Java",22,0,22
689576,"wix","the-lambda-experiment",18,0,0,0,882,"Java",29,0,29
691254,"collective","collective.twitter.tweet",261,0,0,0,548,"Python",7,0,7
691816,"collective","wildcard.lockdown",261,0,0,0,730,"Python",10,0,10
692351,"collective","Products.csvreplicata",261,0,0,0,678,"Python",112,2,114
692767,"ooyala","pathological",22,0,0,0,909,"Ruby",65,3,68
692866,"ArcBees","GWTP",21,109,21,130,548,"Java",1481,217,1698
694047,"collective","collective.portlets.lineage",261,0,0,0,756,"Python",33,0,33
694333,"Adaptly","nolan-django-tutorial",16,0,0,0,548,"Python",2,0,2
694335,"OpenConext","OpenConext-test",12,0,0,0,716,"Java",102,0,102
694379,"nsi-iff","nsi.metadataextractor",18,0,0,0,582,"Python",29,0,29
695474,"asynchrony","front_end_excercise",30,0,0,0,548,"Ruby",15,0,15
696001,"openplans","openplans-vote-counter",18,0,0,0,555,"Java",6,0,6
696239,"ooyala","getbarkeep.org",21,0,0,0,767,"Ruby",5,0,5
696346,"plone","plone.subrequest",168,2,0,2,899,"Python",56,1,57
696536,"SeqWare","seqware",15,60,8,68,664,"Java",2356,172,2528
697249,"jcu-eresearch","jcu.common",11,0,0,0,547,"Python",27,0,27
697829,"cloudability","nephology",13,0,0,0,742,"Ruby",7,0,7
699315,"buddycloud","channel-directory",16,11,0,11,1044,"Java",77,1,78
699924,"mediasite","openoffice-wrapper",15,0,0,0,547,"Python",7,0,7
700803,"DawnScience","dawn-fable",12,5,0,5,779,"Java",87,3,90
700952,"AF83","desi",21,17,2,19,547,"Ruby",103,2,105
701145,"polopoly","brap",19,0,0,0,647,"Java",94,0,94
701654,"laas","robot-viewer",19,0,0,0,1240,"Python",302,0,302
702733,"KLab","green-hakai",14,0,0,0,693,"Python",47,8,55
704132,"collective","collective.lineage",320,0,0,0,771,"Python",128,3,131
704568,"betterplace","betterplace-theme",16,0,0,0,547,"Ruby",3,0,3
704698,"Connexions","bamboo.recipies",19,0,0,0,553,"Python",5,0,5
705134,"jenkinsci","backlog-plugin",292,0,0,0,1179,"Java",95,1,96
705688,"OpenConext","OpenConext-selfservice",13,3,0,3,661,"Java",475,0,475
706405,"iron-io","iron_worker_rails_example",14,0,0,0,1038,"Ruby",57,0,57
706524,"TMXCredit","pg_power",14,33,6,39,786,"Ruby",159,36,195
707491,"litl","park",30,0,0,0,548,"Python",22,2,24
707937,"sonian","elasticsearch-zookeeper",30,0,1,1,895,"Java",67,15,82
710282,"rails","protected_attributes",24,0,0,0,548,"Ruby",41,14,55
710911,"thoughtbot","paperclip_demo",35,2,2,4,581,"Ruby",34,6,40
711256,"iSECPartners","hiccupy",21,0,0,0,603,"Java",4,0,4
711302,"jcu-eresearch","jcu.words",12,0,0,0,560,"Python",19,0,19
711505,"Stackato-Apps","pyramid-default",15,0,0,0,689,"Python",2,0,2
712822,"square","seismic",11,0,0,0,546,"Java",9,1,10
712930,"exoplatform","crowdin-maven-plugin",17,6,0,6,632,"Java",240,1,241
714623,"trifork","sdm4-doseringimporter",18,0,0,0,549,"Java",17,0,17
715293,"statsbiblioteket","doms-server",10,15,0,15,560,"Java",219,0,219
716257,"nuxeo","nuxeo-platform-audit-web-access",21,1,0,1,812,"Java",44,0,44
717539,"jenkinsci","leiningen-plugin",23,0,0,0,594,"Java",30,1,31
717689,"trifork","sdm4-testutils",18,0,0,0,549,"Java",15,0,15
718075,"intalio","tempo-processes",23,1,7,8,1819,"Java",69,11,80
718518,"Zojax","zojax.content.browser",15,1,0,1,968,"Python",41,0,41
718568,"Zojax","zojax.content.type",15,0,0,0,968,"Python",32,0,32
718602,"Zojax","zojax.permissionsmap",15,0,0,0,970,"Python",8,0,8
718734,"topicusonderwijs","openedge",57,0,0,0,833,"Java",95,0,95
719116,"sonatype","nexus-archetype-common",28,0,0,0,1060,"Java",20,0,20
719963,"teleSUR","telesur.forums",16,0,0,0,696,"Python",47,0,47
720140,"lizardsystem","lizard-waterbalance",13,0,0,0,876,"Python",147,0,147
720401,"mirah","maven-mirah-plugin",13,0,0,0,1079,"Java",21,4,25
721702,"Stackato-Apps","pyramid-virginia",15,0,0,0,689,"Python",3,0,3
721821,"sonatype","sisu",29,8,0,8,1282,"Java",436,5,441
722087,"causes","stars-causes",28,1,0,1,622,"Ruby",194,3,197
723460,"teleSUR","telesur.contenttypes",16,0,0,0,803,"Python",44,0,44
724199,"Stackato-Apps","play-hello",15,0,0,0,688,"Java",5,0,5
724822,"airbnb","cryo",59,0,0,0,546,"Ruby",82,8,90
724922,"nuxeo","nuxeo-platform-semantic-entities",22,3,0,3,812,"Java",389,0,389
724980,"collective","sc.contentrules.groupbydate",264,9,0,9,827,"Python",129,2,131
725052,"rumblelabs","rumble-cookbooks",12,0,0,0,728,"Ruby",25,0,25
725182,"collective","transmogrify.siteanalyser",264,0,0,0,1441,"Python",116,1,117
725214,"collective","transmogrify.webcrawler",264,5,0,5,1445,"Python",83,0,83
726997,"vmware-serengeti","vhm",21,0,0,0,545,"Java",393,1,394
728589,"SonarCommunity","sonar-scm-stats",17,0,0,0,545,"Java",61,3,64
730573,"plone","plone.multilingual",170,0,0,0,975,"Python",68,8,76
730648,"collective","collective.behavior.localregistry",264,0,0,0,545,"Python",13,0,13
731317,"nuxeo","nuxeo-platform-categorization",22,7,0,7,812,"Java",90,0,90
731324,"nuxeo","nuxeo-platform-user-dashboard-compat",22,2,0,2,812,"Java",72,0,72
731328,"nuxeo","nuxeo-platform-shibboleth-groups-web",22,9,0,9,812,"Java",99,1,100
731329,"nuxeo","nuxeo-dam",22,20,0,20,827,"Java",567,2,569
732911,"nuxeo","marketplace-platform-explorer",21,2,0,2,547,"Java",18,0,18
734055,"gnip","support",21,2,0,2,546,"Java",107,1,108
734211,"wooga","ss2json",17,0,0,0,659,"Ruby",45,1,46
735153,"PIH","openmrs-module-patientregistration",10,1,0,1,548,"Java",174,0,174
735311,"Identified","sensei-rb",30,0,0,0,675,"Ruby",77,5,82
735322,"jenkinsci","cloudbees-plugin-gateway",300,3,0,3,689,"Java",51,1,52
735461,"jirafe","jirafe-ruby-client",19,0,0,0,591,"Ruby",48,0,48
735585,"SonarCommunity","sonar-ldap",17,2,0,2,629,"Java",96,2,98
735621,"where","cap-swallow",22,0,0,0,975,"Ruby",39,9,48
736923,"Stackato-Apps","pet-catalog",15,0,0,0,618,"Java",16,0,16
737679,"plexinc-plugins","RTL-XL.bundle",15,1,0,1,1316,"Python",37,0,37
738073,"mulesoft","npm-maven-plugin",79,0,0,0,554,"Java",11,1,12
738329,"collective","Products.ATSuccessStory",264,0,0,0,563,"Python",21,0,21
739598,"jenkinsci","view-job-filters-plugin",292,0,0,0,1179,"Java",98,3,101
743269,"collective","Products.ifQuotes",264,0,0,0,544,"Python",4,0,4
748210,"rotterdam-cs","liferayImageSlider",15,0,0,0,714,"Java",40,0,40
749170,"nuxeo","nuxeo-multi-tenant",22,10,0,10,876,"Java",122,0,122
749842,"plone","jenkins.plone.org",171,41,0,41,846,"Python",132,2,134
750958,"ging","global3",10,0,0,0,1226,"Ruby",94,0,94
752396,"collective","p4a.ploneevent",264,0,0,0,563,"Python",58,0,58
754226,"kaize","configus",18,3,1,4,852,"Ruby",36,6,42
754806,"OpenMRS","openmrs-module-uiframework-patientsummary-support",11,0,0,0,543,"Java",3,0,3
756108,"cwi-swat","tymore",16,0,0,0,586,"Java",64,0,64
757150,"where","omg-ci",22,0,0,0,543,"Ruby",42,0,42
758823,"DiUS","dynamodb-hackday",37,0,0,0,542,"Ruby",3,0,3
759011,"4teamwork","ftw.billboard",14,0,0,0,829,"Python",139,5,144
759820,"gooddata","ms_rakefile_source",46,0,0,0,542,"Ruby",21,0,21
760127,"SonarSource","sonar-settings",10,1,0,1,785,"Java",24,0,24
760129,"collective","collective.generic.webbuilder",264,6,0,6,1156,"Python",156,1,157
761471,"ixxus","ix-search-terms-dashlet",20,0,0,0,545,"Java",7,0,7
761993,"FlaShG",01-09-12,11,0,0,0,542,"Java",1390,0,1390
762466,"collective","collective.configviews",264,0,0,0,1002,"Python",70,0,70
762595,"teleSUR","telesur.locales",16,0,0,0,798,"Python",15,0,15
763551,"FutureWorkshops","FWTPodspecs",10,15,0,15,563,"Ruby",95,0,95
765540,"g5search","g5_page_view",29,0,0,0,1162,"Ruby",58,0,58
766375,"nuxeo","nuxeo-sample-project",22,1,0,1,812,"Java",48,0,48
766993,"mulesoft","recess-maven-plugin",79,0,0,0,549,"Java",11,0,11
768902,"phoenix-scitent","scidea-schools",12,0,0,0,780,"Ruby",70,0,70
768967,"collective","collective.recipe.rsync",264,27,0,27,877,"Python",104,4,108
769427,"g5search","g5stars",29,7,1,8,671,"Ruby",36,2,38
771217,"mozilla","test-amo-validator",19,0,0,0,1095,"Python",60,0,60
772239,"mozilla-services","repoze.who.plugins.browserid",11,0,0,0,869,"Python",31,1,32
772631,"kaize","translate_interface",18,0,0,0,545,"Ruby",60,0,60
774540,"collective","collective.pfgpreview",264,0,0,0,686,"Python",22,0,22
774772,"melexis","eventstore",15,1,0,1,896,"Java",30,0,30
776217,"trifork","sdm4-vaccinationimporter",18,0,0,0,541,"Java",30,0,30
776763,"Praqma","drmemory-api",12,0,0,0,751,"Java",37,2,39
777221,"alphagov","support",105,76,23,99,541,"Ruby",1011,141,1152
777370,"globocom","url-pinger",37,0,0,0,589,"Python",7,1,8
778167,"brightinteractive","asset-bank-rest-api-reprs",14,0,0,0,745,"Java",43,0,43
778322,"brightinteractive","asset-bank-rest-api-client-utils",14,0,0,0,745,"Java",28,0,28
779959,"britzke","archivator",17,16,0,16,540,"Java",282,0,282
781798,"BLC","quick_client",28,2,0,2,937,"Ruby",44,0,44
787470,"cloudscaling","nova-gerrit-monitor",17,0,0,0,758,"Ruby",19,0,19
788836,"E2OpenPlugins","e2openplugin-RemoteChannelStreamConverter",19,0,0,0,704,"Python",12,2,14
789540,"idiap","gridtk",12,10,0,10,740,"Python",138,0,138
792243,"challengepost","activeasync",15,0,0,0,769,"Ruby",39,3,42
794786,"escidoc","escidoc-oaiprovider",12,0,0,0,553,"Java",5,0,5
794931,"collective","collective.cart.core",265,0,0,0,618,"Python",172,0,172
